no,word,created_at,updated_at,use,example,part_of_speech,pronunciation,mean
6990,몸,2024-01-04 19:09:00,,Y,"[[""아내는 다른 여자들에 비해 몸이 작고 마른 편이다."",""승규는 다른 사람들에 비해 뚱뚱한 몸을 가지고 있었다.""],[""사고가 얼마나 심하게 났는지 차의 몸이 심하게 찌그러졌다."",""쓰러진 조각상은 받침만 깨졌을 뿐 몸에는 큰 이상이 없었다.""],[""민준이는 아이의 몸으로 어른도 하기 힘든 일을 해냈다."",""승규는 남자의 몸인데 이런 것 하나 못 들겠냐며 무거운 짐들을 척척 날랐다."",""그 할아버지는 노인의 몸이라는 사실을 믿기 힘들 정도로 좋은 체력을 가지고 계셨다.""]]",명사,[몸],"[""사람이나 동물의 모습을 이루는 머리부터 발까지의 전체. 또는 그것의 상태."",""물건의 기본을 이루는 부분."",""그러한 신분. 또는 그러한 사람.""]"
6991,피곤하다,2024-01-04 19:09:00,,Y,"[[""그녀는 피곤한지 눈이 빨갰다."",""나는 너무 피곤해서 집에 가자마자 잠이 들었다.""]]",형용사,[피곤하다],"[""몸이나 마음이 지쳐서 힘들다.""]"
6992,주사를 맞다,2024-01-04 19:09:00,,Y,,,,
6993,다행,2024-01-04 19:09:00,,Y,"[[""유산 위기를 겪은 우리 부부는 아기가 건강하게 태어난 것을 다행으로 여기고 있다."",""공항에 늦게 도착해서 비행기를 놓칠까 봐 염려했는데 무사히 비행기를 타서 정말 다행이다.""]]",명사,[다행],"[""뜻밖에 운이 좋음.""]"
6994,조퇴,2024-01-04 19:09:00,,Y,"[[""부장님은 조퇴가 잦은 김 대리를 불성실하게 여겼다."",""나는 몸살 기운이 심해져서 선생님께 조퇴를 허락 받았다."",""결석은커녕 조퇴나 지각도 한 적이 없는 나는 졸업할 때 개근상을 받았다.""]]",명사,[조ː퇴/조ː퉤],"[""학교나 직장 등에서 마치기로 예정된 시간 이전에 나옴.""]"
6995,다녀오다,2024-01-04 19:09:00,,Y,"[[""어머니는 은행에 다녀오겠다며 집을 비우셨다."",""지수는 주말에 잠시 시간을 내어 고향에 다녀왔다.""],[""이상하게 휴가를 다녀온 뒤로 일에 집중이 잘 안 된다."",""어머니와 아버지는 어제 군대에 간 동생의 면회를 다녀오셨다.""]]",동사,[다녀오다],"[""어떤 곳에 갔다가 돌아오다."",""어떤 일을 하기 위해 갔다가 오다.""]"
6996,외출증,2024-01-04 19:09:00,,Y,,,,
6997,참다,2024-01-04 19:09:00,,Y,"[[""그녀는 졸음을 참지 못하고 그만 책상에 엎드려 잠이 들고 말았다."",""환자는 마취가 깨자 밀려오는 고통을 참지 못하고 큰 소리로 비명을 질렀다."",""지수는 그동안 서러웠던 일들을 말하면서 그동안 참았던 눈물을 왈칵 쏟았다.""],[""아이들은 호기심을 참지 못하고 성냥을 켜 종이에 불을 붙여 보았다."",""그녀는 선생님의 꾸지람을 듣고는 서러움을 못 참아 눈물을 보이기 시작했다."",""그는 아이들이 놀려대는 소리를 듣고 화가 났지만 용하게도 화를 잘 참아 냈다.""],[""나는 이보다 더 심한 역경과 고난이 와도 참고 이겨낼 자신이 있다."",""그는 온갖 고난을 다 참고 꿋꿋이 공부를 해서 훌륭한 사람이 되었다."",""승규는 십 주간의 고된 훈련을 참고 이겨내 지금은 늠름한 장교가 되었다."",""어린 나이에 시집을 온 며느리는 시어머니의 구박을 참기 가장 어려웠다.""],[""일을 마무리 지으려면 조금 더 시간이 필요한데, 이틀만 참아 주십시오."",""그는 집주인에게 며칠만 더 참으면 밀린 하숙비는 꼭 주겠다고 약속했다."",""내가 이 일을 하기 위해 이 년을 참았는데 한 달 더 늦어진다고 못 참겠는가.""]]",동사,[참ː따],"[""웃음, 눈물, 아픔, 기침 등과 같은 생리적인 현상을 억누르고 견디다."",""슬픔, 무서움, 화 등의 감정을 억누르고 다스리다."",""힘들고 어려운 일을 잘 버티어 내다."",""어떤 시간 동안을 견디고 기다리다.""]"
6998,어떡하다,2024-01-04 19:09:00,,Y,,,,
6999,안내 방송,2024-01-04 19:09:00,,Y,,,,
7000,도와주다,2024-01-04 19:09:00,,Y,"[[""많은 분들이 나를 도와주고 애써 준 덕분에 나는 영화를 완성할 수 있었다."",""요즘은 내가 회사 일 때문에 집안일에 신경을 쓸 수가 없어서 남편이 집안일을 조금씩 도와주고 있다.""]]",동사,[도와주다],"[""다른 사람의 일을 거들거나 힘을 보태 주다.""]"
7001,깨끗이 사용하다,2024-01-04 19:09:00,,Y,,,,
7002,출석을 부르다,2024-01-04 19:09:00,,Y,,,,
7003,마치다,2024-01-04 19:09:00,,Y,"[[""나는 수업을 마치자마자 서둘러 집으로 돌아갔다."",""그는 집안 사정이 어려워 대학교 일 학년을 마친 뒤 휴학했다.""]]",동사,[마치다],"[""하던 일이나 과정이 끝나다. 또는 그렇게 하다.""]"
7004,조회,2024-01-04 19:09:00,,Y,"[[""나는 학생 시절에 비가 오는 날은 운동장 조회가 없어서 좋았다."",""교장 선생님의 조회 말씀이 길어지자 학생들은 길게 하품을 했다."",""사장님께서는 오늘 아침 조회에 직접 참석해서 직원들을 격려하셨다.""]]",명사,[조회/조훼],"[""학교나 직장 등에서 지시 사항 전달 등을 위해 아침에 모든 구성원이 한자리에 모이는 일. 또는 그런 모임.""]"
7005,종례,2024-01-04 19:09:00,,Y,"[[""종례 시간에 선생님께서 다음 주부터 하복을 입어도 된다고 공지하셨다."",""하루 수업이 다 끝나고 담임 선생님께서 종례를 하시기 위해 교실에 들어오셨다.""]]",명사,[종녜],"[""학교에서 하루의 일과를 마치고 담임 교사와 그 반의 학생이 한자리에 모여 나누는 인사.""]"
7006,큰 소리를 내다,2024-01-04 19:09:00,,Y,,,,
7007,SNS,2024-01-04 19:09:00,,Y,,,,
7008,SNS를 하다,2024-01-04 19:09:00,,Y,,,,
7009,팔로우하다,2024-01-04 19:09:00,,Y,,,,
7010,맞팔하다,2024-01-04 19:09:00,,Y,,,,
7011,친구 추가하다,2024-01-04 19:09:00,,Y,,,,
7012,메시지,2024-01-04 19:09:00,,Y,"[[""교황은 성탄절을 맞아 전 세계인에게 성탄 축하 메시지를 전달했다."",""승규는 지수의 자동 응답기에 조금 늦을 것이라는 메시지를 남겼다.""],[""그 소설은 통일의 당위성을 알리는 메시지를 담고 있다."",""이 영화는 관객들에게 심오한 메시지를 던지는 결말로 끝이 났다.""],[""책을 많이 읽고 외향적인 아동일수록 언어 메시지가 발달한다."",""이 광고는 시각적 효과만으로도 충분한 메시지 전달을 하고 있다.""]]",명사,[메시지],"[""어떤 사실을 알리거나 주장하거나 경고하기 위해 특별히 전하는 말."",""문학이나 예술 작품에서 나타내고자 하는 사상이나 교훈."",""언어나 기호에 의하여 전해지는 정보 내용.""]"
7013,메시지를 보내다/받다,2024-01-04 19:09:00,,Y,,,,
7014,아이디,2024-01-04 19:09:00,,Y,"[[""아이디와 비밀번호를 입력하세요."",""나는 인터넷 사이트에서 친구가 나를 쉽게 찾도록 친구에게 내 아이디를 가르쳐 주었다.""]]",명사,[아이디],"[""인터넷에서, 이용자의 신분을 나타내는 문자나 숫자 등의 체계.""]"
7015,이메일 주소,2024-01-04 19:09:00,,Y,,,,
7016,전화번호,2024-01-04 19:09:00,,Y,"[[""최신 휴대 전화는 전화번호를 만 개까지 저장할 수 있다."",""승규는 전화번호가 바뀌었는지 모르는 사람이 전화를 받았다."",""할아버지는 서른 명이 넘는 친척들 전화번호를 다 외우고 계신다.""]]",명사,[전ː화번호],"[""각 전화기의 고유한 번호.""]"
7017,연락하다,2024-01-04 19:09:00,,Y,"[[""나는 내일 행사가 연기되었다고 그의 집으로 직접 연락했다."",""승규는 도로가 막혀 지각을 할 것 같다고 회사에 미리 연락했다."",""그들은 약속 시간은 모든 손님들에게 전화로 연락해 주기로 했다."",""의사는 어머니가 크게 다쳤다는 사실을 아버지에게 연락해 주었다.""],[""왜 이렇게 연락하기가 힘드니? 요즘 어떻게 지내고 있어?"",""나는 민준이와 헤어지고 그에게 한 번도 연락하지 않았다."",""나는 서울에 와서도 고향 친구들과 가끔씩 연락하며 안부를 주고받는다."",""오랜만에 만난 그는 또 연락하겠다는 말만 남기고는 어디론가 가 버렸다."",""십 년 만에 만난 그들은 서로 연락하고 살자며 서로의 전화번호를 주고받았다."",""지수와 승규는 아무리 바쁜 일이 있어도 매일 밤마다 연락하는 것은 잊지 않는다.""],[""태풍으로 인해 파도가 높아져 두 섬을 연락하는 배가 끊겨 버렸다."",""이 섬에는 육지와 섬을 연락하는 배가 일주일에 한 번밖에 오지 않는다."",""두 섬 사이에 다리가 없던 그때는 배가 두 섬을 연락하는 유일한 수단이었다."",""조선 시대에는 피어오르는 연기를 통해 멀리 떨어진 두 지역을 연락할 수 있었다.""]]",동사,[열라카다],"[""어떤 사실을 전하여 알리다."",""서로 소식을 주고받으며 관계를 유지하다."",""떨어져 있는 두 지역을 서로 이어 주다.""]"
7018,여쭤보다,2024-01-04 19:09:00,,Y,"[[""그녀가 주인에게 과일 한 바구니가 얼마냐고 여쭤본다."",""나는 근처 복덕방 할아버지께 그녀를 보셨는지를 여쭤봤다.""]]",동사,[여ː쭤보다],"[""(높이는 말로) 무엇을 알아내기 위하여 묻다.""]"
7019,말씀하시다,2024-01-04 19:09:00,,Y,,,,
7020,말씀,2024-01-04 19:09:00,,Y,"[[""스승님이 지금까지 남기신 말씀을 제자들이 정리해 책으로 출판했다."",""이 선생님은 학생들이 지루해 할 때마다 재미있는 말씀을 많이 해 주신다."",""나는 회장님의 말씀을 듣고 나 자신을 돌아보면서 많은 걸 깨닫게 되었다.""],[""이제 저희들이 정성껏 올리는 인사 말씀을 들어 보세요."",""그동안의 잘못에 대해 뭐라 사과의 말씀을 드려야 할지 모르겠습니다."",""그러니까 제 말씀은 지금처럼 무리해서 일을 진행해서는 안 된다는 것입니다.""],[""오늘 같이 읽을 말씀은 삶을 두려워하지 말라는 것입니다."",""나는 성경 말씀을 통해 하느님은 어떤 분이고 그 분의 가르침의 의미가 무엇인가를 알게 되었다.""]]",명사,[말ː씀],"[""(높이는 말로) 남의 말."",""(낮추는 말로) 자기의 말."",""성경에 있는 하느님의 말.""]"
7021,드리다,2024-01-04 19:09:00,,Y,"[[""없음""]]",접사,[드리다],"[""‘공손한 행위’의 뜻을 더하고 동사를 만드는 접미사.""]"
7022,계시다,2024-01-04 19:09:00,,Y,"[[""나는 고향에 계신 할머니께 전화를 드렸다."",""부모님은 미국에 계시지만 나를 보기 위해 일 년에 한두 번씩 한국에 오신다.""],[""수업이 끝난 후에도 선생님은 교실에 계신다."",""부모님은 직장에 계시고 나는 학교에 있기 때문에 집에는 아무도 없다.""],[""친구의 어머니는 현재 초등학교 교장으로 계신다."",""작은아버지는 국문과 교수로 계시다가 정년을 맞으셨다.""]]",동사,[계ː시다/게ː시다],"[""(높임말로) 높은 분이나 어른이 어느 곳에 살다."",""(높임말로) 높은 분이나 어른이 어느 곳에 있다."",""(높임말로) 높은 분이나 어른이 어느 위치나 직위에 있다.""]"
7023,주무시다,2024-01-04 19:09:00,,Y,"[[""할아버지, 안녕히 주무셨어요?"",""삼촌, 여기서 이러지 마시고 방에 가서 주무세요."",""아버지, 피곤하실 텐데 일찍 주무시는 게 좋겠어요.""]]",동사,[주무시다],"[""(높임말로) 자다.""]"
7024,편찮으시다,2024-01-04 19:09:00,,Y,,,,
7025,드시다,2024-01-04 19:09:00,,Y,,,,
7026,생신,2024-01-04 19:09:00,,Y,"[[""승규의 아버지께서는 올해 예순 번째 생신을 맞이하셨다."",""할머니의 생신 잔치에 온 친척들이 모두 모여서 즐거운 시간을 보냈다.""]]",명사,[생신],"[""(높이는 말로) 사람이 세상에 태어난 날.""]"
7027,성함,2024-01-04 19:09:00,,Y,"[[""선생님은 학생들에게 종이에 부모님의 성함을 적으라고 말했다."",""저희가 물건을 배달해 드리기 위해서는 손님의 주소와 성함이 필요합니다.""]]",명사,[성ː함],"[""(높임말로) 사람의 이름.""]"
7028,연세,2024-01-04 19:09:00,,Y,"[[""연세가 많으신 분들은 건강에 유의해야 합니다."",""대중교통을 이용할 때는 연세가 드신 분들께 자리를 양보하는 것이 예의이다.""]]",명사,[연세],"[""(높임말로) 사람의 나이.""]"
7029,께,2024-01-04 19:09:00,,Y,"[[""바쁘신 선생님께 우리를 만나 주실 시간이 있을까?"",""부모님께 내 학비를 감당할 충분한 돈이 있을지 모르겠다."",""회사의 중요한 결정을 내릴 수 있는 권한은 사장님께 있습니다.""],[""나는 첫 월급을 받은 기념으로 부모님께 선물을 드렸다."",""나는 공부를 하다 어려운 부분이 있으면 교수님께 여쭈어 본다."",""나는 오랜만에 찾아뵌 할아버지께 절을 올렸다.""],[""아이는 동생과 싸워 어머니께 야단을 맞았다."",""선생님께 가르침을 받고 싶습니다."",""승규는 어려운 일이 생길 때마다 부모님께 도움을 받았다.""]]",조사,[께],"[""(높임말로) 에게. 어떤 물건의 소속이나 위치를 나타내는 조사."",""(높임말로) 에게. 어떤 행동이 미치는 대상을 나타내는 조사."",""(높임말로) 에게. 어떤 행동의 주체이거나 비롯되는 대상임을 나타내는 조사.""]"
7030,사진을 찍다,2024-01-04 19:09:00,,Y,,,,
7031,춤을 추다,2024-01-04 19:09:00,,Y,,,,
7032,아나운서,2024-01-04 19:09:00,,Y,"[[""마침 라디오에서는 아나운서가 야구 중계를 하고 있었다."",""정확한 발음과 안정적인 진행 실력으로 지수는 방송국의 아나운서가 되었다.""]]",명사,[아나운서],"[""뉴스 보도, 실황 중계, 사회 등의 방송을 전문적으로 맡아 하는 사람.""]"
7033,선수,2024-01-04 19:09:00,2024-01-05 19:29:00,Y,"[[""우리 아들은 축구를 좋아해 늘 축구 선수가 되고 싶다고 말한다."",""그녀는 올림픽에서 금메달을 따면서 올해 최고의 수영 선수로 뽑혔다.""]]",명사,[선ː수],"[""운동 경기에서 대표로 뽑힌 사람. 또는 스포츠가 직업인 사람.""]"
7034,어울리다,2024-01-04 19:09:00,,Y,"[[""여러 색의 수수깡이 어울려 예쁜 작품이 하나 만들어졌다."",""우리 반은 모두 협력하고 어울려 반 대항 경기에서 우승을 차지했다.""],[""그녀는 붙임성 있고 사교성이 좋아 금세 모두하고 어울려 잘 지낸다."",""술자리에 어울리기 싫어하는 그는 회사 사람들과 쉽게 친해지지 못하였다.""],[""신혼 여행에서 그와 나는 처음으로 어울리어 밤을 보냈다."",""남편과 아내가 서로 어울리며 아름다운 사랑을 나누었다.""],[""애국심이 투철한 그에게 '대한'이라는 이름은 매우 잘 어울린다."",""누군가를 챙기기 좋아하는 그녀와 누가 챙겨주지 않으면 안 되는 그는 딱 어울리는 커플이다.""]]",동사,[어울리다],"[""여럿이 함께 조화를 이루어 하나가 되다."",""함께 사귀어 잘 지내거나 어떤 무리에 끼어 같이 활동하게 되다."",""(비유적으로) 성교하다."",""자연스럽게 서로 조화를 이루다.""]"
7035,대단하다,2024-01-04 19:09:00,2024-01-05 19:30:00,Y,"[[""요즘 시청자들의 음악 상식은 놀랄 정도로 대단하다."",""우리 회사가 보유한 기술이 그렇게 대단한 수준은 아니다."",""섬세하게 인형을 만드는 이곳 사람들의 손재주는 대단하다.""]]",형용사,[대ː단하다],"[""아주 뛰어나다.""]"
7036,문제를 풀다,2024-01-04 19:09:00,,Y,,,,
7037,설명하다,2024-01-04 19:09:00,,Y,"[[""이 책에서는 아이들에게 별자리에 대해 알기 쉽게 설명하고 있다."",""나는 동생에게 수학 문제를 공식을 이용하여 푸는 것이라고 설명해 주었다."",""갑작스러운 사고에 당황한 목격자가 경찰에게 사고의 경위를 두서없이 설명했다.""]]",동사,[설명하다],"[""어떤 것을 남에게 알기 쉽게 풀어 말하다.""]"
